text,label,source
[KCHOL] yeni yatırımlar hakkında kap haberi geldi mi,Risk ve Haber Analizi,synthetic
[GARAN] dijital bankacılık rekabeti garantiyi etkiler mi,Risk ve Haber Analizi,synthetic
[AKBNK] enflasyon muhasebesi bilançoları bozacak mı,Risk ve Haber Analizi,synthetic
[BIST100] yabancı çıkışı devam ederse borsa iflah olmaz,Risk ve Haber Analizi,synthetic
[THY] grev haberi var diyorlar thy uçuşları durur mu,Risk ve Haber Analizi,synthetic
[EREGL] ithal çeliğe ek vergi gelirse eregli şahlanır,Risk ve Haber Analizi,synthetic
[ALTIN] fed faiz artırırsa ons tarafı perişan olur,Risk ve Haber Analizi,synthetic
[USDTRY] cari açık verileri yarın piyasayı sallar,Risk ve Haber Analizi,synthetic
[GUMUS] güneş paneli talebi artarsa gümüş uçar gider,Risk ve Haber Analizi,synthetic
[KCHOL] enerji fiyatlarındaki düşüş holdinge yarar,Risk ve Haber Analizi,synthetic
[GARAN] kredi notu artışı bankalara can suyu olur,Risk ve Haber Analizi,synthetic
[AKBNK] takipteki krediler oranı yükseliyormuş riskli,Risk ve Haber Analizi,synthetic
[BIST100] jeopolitik riskler fiyatlara dahil edildi mi,Risk ve Haber Analizi,synthetic
[THY] havalimanı genişleme projesi thy'ye değer katar,Risk ve Haber Analizi,synthetic
[EREGL] cevher sevkiyatında aksama mı var haberler kötü,Risk ve Haber Analizi,synthetic
[ALTIN] abd seçimleri altın fiyatlarını nasıl etkiler,Risk ve Haber Analizi,synthetic
[USDTRY] kur korumalıdan çıkışlar doları patlatır,Risk ve Haber Analizi,synthetic
[GUMUS] gümüş madenlerinde üretim krizi mi var,Risk ve Haber Analizi,synthetic
[KCHOL] ford otosan bilançosu holdingi taşır mı,Risk ve Haber Analizi,synthetic
[GARAN] faiz indirimi beklentisi bankaları uçurur,Risk ve Haber Analizi,synthetic
[AKBNK] yeni ceo açıklamaları piyasaya güven verdi,Risk ve Haber Analizi,synthetic
[BIST100] borsada manipülasyon haberleri doğru mu,Risk ve Haber Analizi,synthetic
[THY] akaryakıt hedge anlaşması thy'yi korur mu,Risk ve Haber Analizi,synthetic
[EREGL] maden sahası keşfi eregliye yarar mı,Risk ve Haber Analizi,synthetic
[ALTIN] gümüş altına göre çok ucuz kaldı haberi,Risk ve Haber Analizi,synthetic
[USDTRY] dxy endeksi güçleniyor dolar artar bizde,Risk ve Haber Analizi,synthetic
[GUMUS] dijital para projeleri gümüşü bitirir mi,Risk ve Haber Analizi,synthetic
[KCHOL] savunma sanayi ihaleleri holdinge gelmiş,Risk ve Haber Analizi,synthetic
[GARAN] para politikası kurulu kararı yarın saat kaçta,Risk ve Haber Analizi,synthetic
[AKBNK] mevduat faizleri %50 olursa borsa çöker,Risk ve Haber Analizi,synthetic
[BIST100] cds düşerse borsa 12 bin puanı geçer,Risk ve Haber Analizi,synthetic
[THY] turizm sezonu erken kapanırsa thy zarar eder,Risk ve Haber Analizi,synthetic
[EREGL] temettü dağıtmama kararı mı alındı kap geldi mi,Risk ve Haber Analizi,synthetic
[ALTIN] altında kota uygulaması fiyatları artırıyor,Risk ve Haber Analizi,synthetic
[USDTRY] kur baskısı ihracatçıyı bitirdi haberleri,Risk ve Haber Analizi,synthetic
[GUMUS] arz açığı gümüş fiyatlarını tetikleyecek,Risk ve Haber Analizi,synthetic
[KCHOL] yeni iştirak alımı haberi holdingi uçurur,Risk ve Haber Analizi,synthetic
[GARAN] yabancı banka satışı gündemde mi haber var mı,Risk ve Haber Analizi,synthetic
[AKBNK] mobil bankacılık sorunu hisseyi düşürür mü,Risk ve Haber Analizi,synthetic
[BIST100] erken seçim söylentisi borsayı kana buladı,Risk ve Haber Analizi,synthetic
[THY] brent petrol düşüşü thy bilançosuna yarar,Risk ve Haber Analizi,synthetic
[EREGL] cevher fiyatları artınca eregli düşüyor,Risk ve Haber Analizi,synthetic
[ALTIN] çin altın alımını artırmış haber doğru mu,Risk ve Haber Analizi,synthetic
[USDTRY] doların küresel gücü azalıyor haberi yalan,Risk ve Haber Analizi,synthetic
[GUMUS] gümüşte manipülasyon var dikkat edin,Risk ve Haber Analizi,synthetic
[KCHOL] sürdürülebilirlik raporu olumlu gelmiş,Risk ve Haber Analizi,synthetic
[GARAN] kredi limitleri daralırsa bankalar kazanamaz,Risk ve Haber Analizi,synthetic
[AKBNK] qr kodla ödeme haberi bankalara ivme katar,Risk ve Haber Analizi,synthetic
[BIST100] istanbul depremi riski borsayı geriyor,Risk ve Haber Analizi,synthetic
[THY] kargo operasyonları thy'yi kurtarıyor haberi,Risk ve Haber Analizi,synthetic
[EREGL] isdemir yangını eregliyi de vurdu haberler kötü,Risk ve Haber Analizi,synthetic
[ALTIN] altına yeni vergi mi geliyor söylentisi var,Risk ve Haber Analizi,synthetic
[USDTRY] doların önünü kesmek için yeni hamle yolda,Risk ve Haber Analizi,synthetic
[GUMUS] gümüş yatırımcısı bıktı ama haberler iyi,Risk ve Haber Analizi,synthetic
[KCHOL] koç grubunda yönetim değişikliği haberi,Risk ve Haber Analizi,synthetic
[GARAN] sermaye yeterlilik oranı en yüksek banka,Risk ve Haber Analizi,synthetic
[AKBNK] akbank'tan yeni kredi paketi haberi,Risk ve Haber Analizi,synthetic
[BIST100] bayram öncesi borsada satış baskısı olur,Risk ve Haber Analizi,synthetic
[THY] thy'den yeni uçak siparişi haberi geldi,Risk ve Haber Analizi,synthetic
[EREGL] eregli için teşvik paketi onaylanmış doğru mu,Risk ve Haber Analizi,synthetic
[ALTIN] altına dayalı kira sertifikası haberi,Risk ve Haber Analizi,synthetic
[USDTRY] dolarda ani sıçrama riski devam ediyor,Risk ve Haber Analizi,synthetic
[EREGL] bu kağıt adamı kanser eder 2 senedir aynı yer,Genel Bilgi/Durum,synthetic
[GARAN] hacim o kadar düşük ki yaprak kımıldamıyor,Genel Bilgi/Durum,synthetic
[AKBNK] neden her gün eksi yazıyor bu kağıt bilen var mı,Genel Bilgi/Durum,synthetic
[KCHOL] temettüler hesaba ne zaman yatacak bilgisi olan,Genel Bilgi/Durum,synthetic
[USDTRY] banka makasları yüzünden dolar alınmaz oldu,Genel Bilgi/Durum,synthetic
[ALTIN] kuyumcuların sattığı fiyatla burası neden farklı,Genel Bilgi/Durum,synthetic
[BIST100] borsa berbat herkes zararda dökülüyor piyasa,Genel Bilgi/Durum,synthetic
[EREGL] demir değil beton yerinden kalkmıyor mübarek,Genel Bilgi/Durum,synthetic
[AKBNK] spek hisseler gibi hareket etmesi normal mi,Genel Bilgi/Durum,synthetic
[ALTIN] fiziksel altın mı mantıklı banka hesabı mı,Genel Bilgi/Durum,synthetic
[BIST100] borsa kumar diyenler yine haklı çıktı maalesef,Genel Bilgi/Durum,synthetic
[EREGL] lotları sayan bir tahtacı var burda eminim,Genel Bilgi/Durum,synthetic
[GARAN] bankalar neden gitmiyor endeks uçup giderken,Genel Bilgi/Durum,synthetic
[USDTRY] döviz bürosu önünde yine kuyruklar başlamış,Genel Bilgi/Durum,synthetic
[GUMUS] gümüş alanı Allah kurtarsın ne diyeyim ytd,Genel Bilgi/Durum,synthetic
[THY] buralarda kimse kalmamış forum bomboş cinler var,Genel Bilgi/Durum,synthetic
[GARAN] garanti olsun dedik paramız eridi bitti,Genel Bilgi/Durum,synthetic
[AKBNK] sabahki yükseliş yine sahteymiş gel gel yaptılar,Genel Bilgi/Durum,synthetic
[USDTRY] dolar artınca her şeye zam geliyor bıktık,Genel Bilgi/Durum,synthetic
[THY] thy'ye ne oldu böyle bir anda çakıldı yere,Genel Bilgi/Durum,synthetic
[KCHOL] bu kağıt adamı verem eder net söylüyorum,Genel Bilgi/Durum,synthetic
[GUMUS] gümüşten hayır gelmez artık bitti o iş,Genel Bilgi/Durum,synthetic
[AKBNK] kredi kartı faizleri mi arttı piyasa ondan mı eksi,Genel Bilgi/Durum,synthetic
[BIST100] borsa ne zaman düzelir bir tahmininiz var mı,Genel Bilgi/Durum,synthetic
[ALTIN] altın fiyatları bugün neden bu kadar düştü,Genel Bilgi/Durum,synthetic
[EREGL] demir fiyatlarını kim belirliyor bilen yazsın,Genel Bilgi/Durum,synthetic
[KCHOL] koç holding iştirakleri daha çok kazandırdı valla,Genel Bilgi/Durum,synthetic
[GUMUS] gümüşçüler burda mı ses verin birileri var mı,Genel Bilgi/Durum,synthetic
[BIST100] borsa ne zaman açılıyor sabah kaçta,Genel Bilgi/Durum,synthetic
[ALTIN] güvenli liman dedik ama biz de battık burda,Genel Bilgi/Durum,synthetic
[KCHOL] holding kağıtları çok güvenli ama çok yavaş be,Genel Bilgi/Durum,synthetic
"[AKBNK] 62.50 seviyesinden yüklü girdim, 75'e kadar beklerim.",Alım-Satım Niyeti,synthetic
"[GARAN] Maliyete geldi sonunda, hepsini sattım çıktım oh be!",Alım-Satım Niyeti,synthetic
"[THYAO] Düşerse ekleme yapmak için nakitte bekliyorum, kaçmaz buralar.",Alım-Satım Niyeti,synthetic
"[EREGL] Yarısını boşalttım, kalan lotlarla temettüye kadar devam.",Alım-Satım Niyeti,synthetic
"[KCHOL] Bu seviyelerden long pozisyon açtım, holdingler canlanacak.",Alım-Satım Niyeti,synthetic
"[BIST100] Dip görüldü bence, ufaktan alımlara başladım ben.",Alım-Satım Niyeti,synthetic
"[ALTIN] Gram altınları bozdurup arsa aldım, kalanlarla devam.",Alım-Satım Niyeti,synthetic
"[GUMUS] Fiziki gümüş topluyorum, 5 sene dokunmam.",Alım-Satım Niyeti,synthetic
"[DOLAR] 33'ten vedalaştım, borsa tarafına geçiyorum.",Alım-Satım Niyeti,synthetic
[EURO] Pariteyi fırsat bilip biraz euro ekledim portföye.,Alım-Satım Niyeti,synthetic
"[AKBNK] Kademeli topluyorum, bankacılık endeksi hala ucuz.",Alım-Satım Niyeti,synthetic
"[GARAN] Stop oldum arkadaşlar, aşağısı uçurum gibi duruyor.",Alım-Satım Niyeti,synthetic
[THYAO] 280'e emir girdim gelirse alırız gelmezse yolu açık olsun.,Alım-Satım Niyeti,synthetic
"[EREGL] Demir çelik sektörü bitmiş, tüm pozisyonu kapattım.",Alım-Satım Niyeti,synthetic
"[KCHOL] 1000 lot daha ekledim, evladiyelik tutucam bunu.",Alım-Satım Niyeti,synthetic
"[BIST100] Full nakite geçtim, ortalık çok karışık izlemedeyim.",Alım-Satım Niyeti,synthetic
[ALTIN] Ons yükselince kâr realizasyonu yaptım.,Alım-Satım Niyeti,synthetic
"[GUMUS] Zararına sattım, benden bu kadar sabrım kalmadı.",Alım-Satım Niyeti,synthetic
[DOLAR] Maaşı aldıkça dolar alıp kenara atıyorum.,Alım-Satım Niyeti,synthetic
"[EURO] 37 seviyesinden satış yaptım, kâr cepte yakışır.",Alım-Satım Niyeti,synthetic
[AKBNK] Dün aldıklarımı sabah tavan açınca direkt verdim.,Alım-Satım Niyeti,synthetic
"[GARAN] Aşağı sarkarsa bir parça daha alırım, acelem yok.",Alım-Satım Niyeti,synthetic
"[THYAO] Her ay düzenli 100 lot alıyorum, emeklilik yatırımım.",Alım-Satım Niyeti,synthetic
"[EREGL] 45 altı her fiyat alım fırsatıdır bana göre, topluyorum.",Alım-Satım Niyeti,synthetic
"[KCHOL] Biraz kar satışı yaptım, düşerse tekrar yerine koyarım.",Alım-Satım Niyeti,synthetic
"[BIST100] Shortları kapattım, yön yukarı dönüyor sanki.",Alım-Satım Niyeti,synthetic
[ALTIN] Düğün takılarını bile grama çevirdim bekliyorum.,Alım-Satım Niyeti,synthetic
"[GUMUS] Bu fiyattan gümüş alınmaz mı ya, daldım içeri.",Alım-Satım Niyeti,synthetic
"[DOLAR] Dolar shortlayan arkadaşlara geçmiş olsun, ekleme yaptım.",Alım-Satım Niyeti,synthetic
"[EURO] Tatil için ayırdığım euroyu bozdurdum, borsa daha cazip.",Alım-Satım Niyeti,synthetic
"[AKBNK] 50 bin lotla bekliyorum, tahtacı ne yaparsa yapsın.",Alım-Satım Niyeti,synthetic
"[GARAN] Kredi çektim bastım buna, risk budur!",Alım-Satım Niyeti,synthetic
[THYAO] 300'ü kırınca bir miktar boşalttım portföyü.,Alım-Satım Niyeti,synthetic
"[EREGL] Lot sayımı artırıyorum, temettü ağası olucaz.",Alım-Satım Niyeti,synthetic
"[KCHOL] Destek kırıldı, stopları patlattılar ben de çıktım.",Alım-Satım Niyeti,synthetic
"[BIST100] Seçim öncesi nakite geçmek en mantıklısı, bekliyorum.",Alım-Satım Niyeti,synthetic
"[ALTIN] Fon aldım altına endeksli, bekletiyorum.",Alım-Satım Niyeti,synthetic
[GUMUS] Altın gümüş rasyosu için gümüşe geçtim.,Alım-Satım Niyeti,synthetic
[DOLAR] 32 altına inerse kamyonla alırım.,Alım-Satım Niyeti,synthetic
[EURO] Faiz kararı sonrası pozisyonu artırdım.,Alım-Satım Niyeti,synthetic
"[AKBNK] Akbank'ta mallandık bakalım, hayırlısı.",Alım-Satım Niyeti,synthetic
"[GARAN] Gün içi trade için aldım, akşamına verdim.",Alım-Satım Niyeti,synthetic
"[THYAO] Bilançoyu bekliyorum, satmaya niyetim yok.",Alım-Satım Niyeti,synthetic
"[EREGL] Bu hantallıktan bıktım, başka hisseye geçmek için sattım.",Alım-Satım Niyeti,synthetic
[KCHOL] Düşüşü fırsat bilip portföyü dengeledim.,Alım-Satım Niyeti,synthetic
[BIST100] Endeks hisselerine giriş yaptım bugün.,Alım-Satım Niyeti,synthetic
[ALTIN] Her düşüşte bir çeyrek alıp atıyorum köşeye.,Alım-Satım Niyeti,synthetic
[GUMUS] 30 lira üstü her yerden veririm elimdeki gümüşü.,Alım-Satım Niyeti,synthetic
"[DOLAR] Bozdurup faize yatırdım, daha karlı şu an.",Alım-Satım Niyeti,synthetic
"[EURO] 38.50'den satış emrim gerçekleşmiş, bereket versin.",Alım-Satım Niyeti,synthetic
[AKBNK] Akşam kapanışa doğru biraz daha alım yaptım.,Alım-Satım Niyeti,synthetic
[GARAN] Bedelli beklentisi yüzünden yarısını sattım.,Alım-Satım Niyeti,synthetic
"[THYAO] Uçuşlar artıyor, alım yapmanın tam zamanı.",Alım-Satım Niyeti,synthetic
"[EREGL] 40 liradan yüklü girmiştim, 55 hedefim var.",Alım-Satım Niyeti,synthetic
"[KCHOL] Sabancı'dan çıkıp buna geçtim, koç daha güvenli.",Alım-Satım Niyeti,synthetic
"[BIST100] Robotları izliyorum, satışa başlarlarsa ben de kaçarım.",Alım-Satım Niyeti,synthetic
"[ALTIN] Savaş riski varken altın satılmaz, ekleme yaptım.",Alım-Satım Niyeti,synthetic
[GUMUS] Bu seviyeden gümüş almayan daha ne alsın.,Alım-Satım Niyeti,synthetic
[DOLAR] Kredi kartı borcu için bir miktar dolar bozdurdum.,Alım-Satım Niyeti,synthetic
[EURO] İhracatçı firma hissesi gibi tutup tutuyorum.,Alım-Satım Niyeti,synthetic
"[AKBNK] Formasyon tamamlandı diye girdim, bekliyoruz.",Alım-Satım Niyeti,synthetic
[GARAN] Garanti pişmanlıktır dediler ama yine de aldım.,Alım-Satım Niyeti,synthetic
[THYAO] Global kriz çıkmazsa ekleme yapmaya devam.,Alım-Satım Niyeti,synthetic
[EREGL] Demir fiyatları artınca alıma geçtim.,Alım-Satım Niyeti,synthetic
[KCHOL] Temettüyü görünce dayanamadım ekledim.,Alım-Satım Niyeti,synthetic
[BIST100] Düşen trend kırıldı diye alım yaptım.,Alım-Satım Niyeti,synthetic
"[ALTIN] Uzun vadeciyim, her ay düzenli alırım.",Alım-Satım Niyeti,synthetic
"[GUMUS] Gümüş fonlarımı sattım, altına geçtim.",Alım-Satım Niyeti,synthetic
"[DOLAR] 34 hedefim var, oraya gelmeden satmam.",Alım-Satım Niyeti,synthetic
[EURO] 40 olunca hepsini verip kurtulucam.,Alım-Satım Niyeti,synthetic
[AKBNK] Banka hisseleri ralli yapacak diye aldık bakalım.,Alım-Satım Niyeti,synthetic
"[GARAN] 100 bin TL bastım, akmasa da damlar.",Alım-Satım Niyeti,synthetic
"[THYAO] Pegasus'u satıp buna geçtim, daha sağlam.",Alım-Satım Niyeti,synthetic
[EREGL] Sektör dönünce ekleme yaparım şimdi bekliyorum.,Alım-Satım Niyeti,synthetic
"[KCHOL] Bu piyasada holdinglerden başkası yalan, aldım.",Alım-Satım Niyeti,synthetic
"[BIST100] Küçük yatırımcıyı döküyorlar, ben malımı satmam.",Alım-Satım Niyeti,synthetic
[ALTIN] Güvenli liman diye her şeyi altına yatırdım.,Alım-Satım Niyeti,synthetic
[GUMUS] Ons gümüş 25 dolar olunca boşaltırım.,Alım-Satım Niyeti,synthetic
[DOLAR] Kur korumalıdan çıkıp direkt dolara girdim.,Alım-Satım Niyeti,synthetic
[EURO] Euro/Dolar paritesi için pozisyon değiştirdim.,Alım-Satım Niyeti,synthetic
[AKBNK] 70 lira üstü kalıcı olursa eklerim.,Alım-Satım Niyeti,synthetic
"[GARAN] Tahtacı bezdirdi, sattım kurtuldum.",Alım-Satım Niyeti,synthetic
[THYAO] Kış gelmeden pozisyonları kapattım.,Alım-Satım Niyeti,synthetic
"[EREGL] Ereğli candır, her ay 500 lot atarım.",Alım-Satım Niyeti,synthetic
[KCHOL] Hisse geri alımı varken ben de alırım.,Alım-Satım Niyeti,synthetic
"[BIST100] Direnci geçemedi, stop olup nakite döndüm.",Alım-Satım Niyeti,synthetic
[ALTIN] Yarın sabah kuyumcuya gidip biraz daha alıcam.,Alım-Satım Niyeti,synthetic
[GUMUS] Gümüşün modası geçti diyorlar ama ben aldım.,Alım-Satım Niyeti,synthetic
[DOLAR] 35 liranın altı alım bölgesidir.,Alım-Satım Niyeti,synthetic
[EURO] Gelecek hafta için biraz euro aldım köşeye.,Alım-Satım Niyeti,synthetic
"[AKBNK] RSI şişmişti, o yüzden bir kısmını sattım.",Alım-Satım Niyeti,synthetic
[GARAN] Destekten döndü diye yapıştım hemen.,Alım-Satım Niyeti,synthetic
"[THYAO] Hedef 400 lira, oraya kadar bir lot bile satmam.",Alım-Satım Niyeti,synthetic
"[EREGL] 2 sene oldu bekliyorum, hala zarardayım satmıyorum.",Alım-Satım Niyeti,synthetic
[KCHOL] Portföyün %20'si Koç Holding yaptım.,Alım-Satım Niyeti,synthetic
[BIST100] GAP boşluğunu kapatınca alıma başlarım.,Alım-Satım Niyeti,synthetic
"[ALTIN] Altın sert düştü, panikle satmayın sakın.",Alım-Satım Niyeti,synthetic
"[GUMUS] Sabredenin malını alıyorlar, ben gümüşleri tutuyorum.",Alım-Satım Niyeti,synthetic
[DOLAR] 32.50'den alıp 33.50'den veriyorum sürekli.,Alım-Satım Niyeti,synthetic
[EURO] Avrupa faiz indirirse euro artar diye aldım.,Alım-Satım Niyeti,synthetic
"[AKBNK] Beklenen haber gelmedi, pozisyonu azalttım.",Alım-Satım Niyeti,synthetic
"[GARAN] Garanti'de tavan beklentim var, ekledim.",Alım-Satım Niyeti,synthetic
[THYAO] Turizm verileri iyi gelince alım yaptım.,Alım-Satım Niyeti,synthetic
[EREGL] Kardemir'i sattım Ereğli aldım.,Alım-Satım Niyeti,synthetic
[KCHOL] Yabancı alışı var diye girdim.,Alım-Satım Niyeti,synthetic
[BIST100] 10 bin puan altı her yer alım yeridir.,Alım-Satım Niyeti,synthetic
[ALTIN] Dijital altın alıp satıyorum bankadan.,Alım-Satım Niyeti,synthetic
[GUMUS] Çeşit olsun diye biraz gümüş ekledim.,Alım-Satım Niyeti,synthetic
"[DOLAR] Dolar 40 olacak diyorlar, fulledim portföyü.",Alım-Satım Niyeti,synthetic
[EURO] İthalat yapacağım için mecbur euro aldım.,Alım-Satım Niyeti,synthetic
[AKBNK] 65 direnci kırılınca takviye yaptım.,Alım-Satım Niyeti,synthetic
[GARAN] Endekse paralel hareket ediyor diye aldım.,Alım-Satım Niyeti,synthetic
[THYAO] Stop loss seviyemi 290'a çektim bekliyorum.,Alım-Satım Niyeti,synthetic
[EREGL] Temettü verimi düşük gelirse satarım.,Alım-Satım Niyeti,synthetic
"[KCHOL] Temel analiz yaptım, ucuz kalmış girdim.",Alım-Satım Niyeti,synthetic
"[BIST100] Piyasadan soğudum, her şeyi satıp çıktım.",Alım-Satım Niyeti,synthetic
[ALTIN] Çeyrek altın biriktirmeye devam.,Alım-Satım Niyeti,synthetic
"[GUMUS] Ekranı kapattım, gümüşler duruyor.",Alım-Satım Niyeti,synthetic
"[DOLAR] Doların artacağı yok, yarısını bozdurdum.",Alım-Satım Niyeti,synthetic
[EURO] Eurobond almak için dolar bozup euro aldım.,Alım-Satım Niyeti,synthetic
"[AKBNK] Teknik olarak güzel duruyordu, alım yaptım.",Alım-Satım Niyeti,synthetic
[GARAN] 110 liradan sattım kârı cebe koydum.,Alım-Satım Niyeti,synthetic
[THYAO] 310'dan aldıklarımı 340'ta veririm.,Alım-Satım Niyeti,synthetic
[EREGL] Bu hisseden bir yol olmaz diyip sattım.,Alım-Satım Niyeti,synthetic
"[KCHOL] Holding tarafı her zaman kazandırır, aldım.",Alım-Satım Niyeti,synthetic
"[BIST100] Trend desteğine geldi, alım için uygun.",Alım-Satım Niyeti,synthetic
"[ALTIN] Gramda 2500 bekliyordum, gerçekleşince sattım.",Alım-Satım Niyeti,synthetic
"[GUMUS] Bedava fiyatlarda, toplamaya devam.",Alım-Satım Niyeti,synthetic
[DOLAR] Döviz bürosundan fiziki dolar aldım.,Alım-Satım Niyeti,synthetic
[EURO] 36 altına sarkarsa alırım.,Alım-Satım Niyeti,synthetic
"[AKBNK] Akbank çok bekletti, yarısını verdim.",Alım-Satım Niyeti,synthetic
"[GARAN] Grafik çok hoşuma gitti, atladım hemen.",Alım-Satım Niyeti,synthetic
[THYAO] Dünyanın en iyi havayolu şirketi diye aldım.,Alım-Satım Niyeti,synthetic
[EREGL] Maden haberi gelince ufaktan ekledim.,Alım-Satım Niyeti,synthetic
"[KCHOL] Bilançosu harika geldi, portföyü büyüttüm.",Alım-Satım Niyeti,synthetic
"[BIST100] Ayı piyasası bitti, mal toplama zamanı.",Alım-Satım Niyeti,synthetic
"[ALTIN] En güvenli liman, fulledik bakalım.",Alım-Satım Niyeti,synthetic
"[GUMUS] Gümüşte büyük ralli bekliyorum, ekledim.",Alım-Satım Niyeti,synthetic
[DOLAR] Devalüasyon bekleyenler gibi ben de aldım.,Alım-Satım Niyeti,synthetic
[EURO] 35'ten aldığım euroları bugün bozdum.,Alım-Satım Niyeti,synthetic
[AKBNK] Haftalık kapanışa göre pozisyon alıcam.,Alım-Satım Niyeti,synthetic
"[GARAN] 100 lira psikolojik sınır, geçince aldım.",Alım-Satım Niyeti,synthetic
[THYAO] Petrol fiyatları düşerse THY uçar diye aldım.,Alım-Satım Niyeti,synthetic
[EREGL] Halka arzlara girmek için biraz Ereğli sattım.,Alım-Satım Niyeti,synthetic
"[KCHOL] Yabancı kurumlardan alım tavsiyesi geldi, aldım.",Alım-Satım Niyeti,synthetic
"[BIST100] Hacim çok düşük, alım yapmaya korkuyorum.",Alım-Satım Niyeti,synthetic
"[ALTIN] Onsu takip ediyorum, kırılım gelirse alıcam.",Alım-Satım Niyeti,synthetic
"[GUMUS] Gümüş gramı altına göre çok ucuz, ekliyorum.",Alım-Satım Niyeti,synthetic
[DOLAR] Dolar 30'un altına inerse borçla alırım.,Alım-Satım Niyeti,synthetic
"[EURO] Kışın euro çok lazım olacak, stokluyorum.",Alım-Satım Niyeti,synthetic
[AKBNK] 60 altı kalıcı olursa kaçarım.,Alım-Satım Niyeti,synthetic
[GARAN] Bankalarda hacim artınca girdim.,Alım-Satım Niyeti,synthetic
"[THYAO] 1 yıldır taşıyorum, maliyetim 150 lira satmam.",Alım-Satım Niyeti,synthetic
[EREGL] Çin'den gelen haberlerle alım yaptım.,Alım-Satım Niyeti,synthetic
"[KCHOL] Koç her zaman koçtur, ufak ufak alıyorum.",Alım-Satım Niyeti,synthetic
"[BIST100] Boğa piyasası başladı, her yerden alırım.",Alım-Satım Niyeti,synthetic
[ALTIN] Enflasyondan korunmak için aldım.,Alım-Satım Niyeti,synthetic
"[GUMUS] Gümüşün hikayesi bitmez, toplamaya devam.",Alım-Satım Niyeti,synthetic
[DOLAR] Bankadaki dolarımı çekip faize geçtim.,Alım-Satım Niyeti,synthetic
"[EURO] 39'dan euro satanları anlamıyorum, ekliyorum.",Alım-Satım Niyeti,synthetic
"[AKBNK] Hedef fiyat 85, oraya kadar bekliycem.",Alım-Satım Niyeti,synthetic
"[GARAN] Endeks düşerken Garanti dik durdu, aldım.",Alım-Satım Niyeti,synthetic
"[THYAO] Bayram öncesi satış yediler, ben aldım.",Alım-Satım Niyeti,synthetic
"[EREGL] Ereğli'de kış bitti, bahar geliyor diye aldım.",Alım-Satım Niyeti,synthetic
"[KCHOL] Dev şirket, riski yaymak için aldım.",Alım-Satım Niyeti,synthetic
"[BIST100] 12000 beklerken 9000'e düştü, zarardayım ama satmam.",Alım-Satım Niyeti,synthetic
[ALTIN] Gram altın 3000 tl olana kadar ekleme yapmam.,Alım-Satım Niyeti,synthetic
[GUMUS] Endüstriyel talep artacak diye gümüş aldım.,Alım-Satım Niyeti,synthetic
[DOLAR] 31.80 desteğinden tepki bekleyip aldım.,Alım-Satım Niyeti,synthetic
[EURO] Euro ve dolar arasında denge kuruyorum.,Alım-Satım Niyeti,synthetic
"[AKBNK] 75'ten veririm demiştim, verdim gitti.",Alım-Satım Niyeti,synthetic
"[GARAN] Spek hareketler başladı, ufaktan çıktım.",Alım-Satım Niyeti,synthetic
"[THYAO] 350 hedefim var, bekliyorum sabırla.",Alım-Satım Niyeti,synthetic
[EREGL] Mittal satışı bittiyse alıma başlarım.,Alım-Satım Niyeti,synthetic
[KCHOL] Holdingler çok hantal ama güvenli alıyorum.,Alım-Satım Niyeti,synthetic
"[BIST100] Borsada fırsatlar bitmez, nakitteyim.",Alım-Satım Niyeti,synthetic
[ALTIN] Ons düşerken gram almak mantıklı değil.,Alım-Satım Niyeti,synthetic
[GUMUS] Gümüş ons 23 altına düşerse full girerim.,Alım-Satım Niyeti,synthetic
"[DOLAR] Yıl sonu beklentim yüksek, bozmuyorum.",Alım-Satım Niyeti,synthetic
"[EURO] Avrupa canlanıyor, euro pozisyonumu artırdım.",Alım-Satım Niyeti,synthetic
"[AKBNK] Akbank ve Garan arasında kaldım, Akbank aldım.",Alım-Satım Niyeti,synthetic
[GARAN] Bankalar arasında en ucuz bu kaldı bence.,Alım-Satım Niyeti,synthetic
"[THYAO] Düştükçe alıyorum, THY her zaman kazandırır.",Alım-Satım Niyeti,synthetic
"[EREGL] Demir fiyatları dip yaptı, alım zamanı.",Alım-Satım Niyeti,synthetic
[KCHOL] 180 altı her fiyat Koç için bedavadır.,Alım-Satım Niyeti,synthetic
"[BIST100] Endeks mühendisliği yapıyorlar, izlemedeyim.",Alım-Satım Niyeti,synthetic
"[ALTIN] Jeopolitik riskler artıyor, altına geçtim.",Alım-Satım Niyeti,synthetic
"[GUMUS] Gümüş rallisi yakındır, mallandık.",Alım-Satım Niyeti,synthetic
"[DOLAR] Sabit kur rejimi gibi, dolar almıyorum artık.",Alım-Satım Niyeti,synthetic
"[EURO] 40 direnci çok güçlü, oradan dönerse satarım.",Alım-Satım Niyeti,synthetic
"[AKBNK] Hissede beklentim bitti, vedalaştım.",Alım-Satım Niyeti,synthetic
[GARAN] Garanti'yi 120 liradan portföye kattım.,Alım-Satım Niyeti,synthetic
"[THYAO] 300 liradan kapış kapış gidiyor, ben de aldım.",Alım-Satım Niyeti,synthetic
"[EREGL] Temettü için beklemeye devam, ekleme yaptım.",Alım-Satım Niyeti,synthetic
"[KCHOL] Koç Holding'de yabancı girişi hızlandı, girdim.",Alım-Satım Niyeti,synthetic
[BIST100] 11000'e giden yolda alımlara devam.,Alım-Satım Niyeti,synthetic
